"","FTD_E14-123","Control_E08-101","FTD_E15-66","AD_OS-140909","FTD_OS-150716","FTD_E07-70","FTD_E17-17","FTD_E08-24","FTD_E08-133","AD_E05-87","AD_E12-29","AD_E04-186","AD_E12-06","AD_E13-116","FTD_OS98-06","Control_OS03-390","Control_E06-41","Control_E14-06","Control_E05-130","Control_OS02-35","AD_E06-155","Control_E05-74","Control_E16-45","AD_E11-139"
"CD14 - mRNA",9.02064246785755,7.76072763378099,9.78210640101785,8.44507639357168,8.95123063225355,7.89186264123945,7.83326518020804,8.09940009121546,7.18132037145326,7.14487357434162,7.43951056639541,7.18682534012925,6.60041355831317,8.47480882269662,7.13415612864611,7.17771898576059,7.48322329144071,7.21940599251883,8.44116786657946,7.86365360129381,7.14088479278625,6.01362219396749,6.03121600591413,7.02003406984809
"FCGR1A/B - mRNA",9.06246264355218,7.87175894616974,9.06758956329981,8.84643895595344,9.03283335109538,7.40766311745321,8.32511827653771,7.57697905656302,6.64481935968875,7.13535080022312,7.90857394735676,7.47061830612984,7.9085358536755,8.85701492950809,6.84687417656564,6.97522612186184,7.45655534097863,6.70806635494085,8.4721392536473,8.1982185218591,6.39485985933258,6.1356127183461,6.14538702583345,7.29534680546032
"NWD1 - mRNA",8.57703581638194,7.94469046862359,9.05458050273795,8.11376072019034,8.04323494655585,8.88571041425785,7.65526687823004,8.76140362770045,9.0935774768116,7.34815717273037,8.16886297645174,8.2482258847934,8.53002423042177,7.41591513364305,6.56414396939092,6.45782690495332,7.20424734173789,5.57271450204597,6.91499469706591,4.771953767157,7.19407773195184,7.36078758035388,7.57602138016331,6.90455685242815
"ERBB3 - mRNA",8.75760806202376,7.06172988981381,7.69424889554924,8.4106428965078,8.6087200727777,9.12125420324561,8.03713751357369,8.19934152908937,7.85602804253252,8.97909510225191,7.75839820696272,8.06243447789206,9.29555897678475,9.90062616072871,8.36937259034014,7.76268148648174,7.12517577074669,7.39686466664655,6.86919100745278,7.62993476228457,9.13919049424638,7.51861638998523,7.15320653029274,7.22648494731552
"PLXNB3 - mRNA",8.90280597756369,7.15249535373699,8.81642076554318,8.42796237270783,8.08410722797137,9.57376640794311,9.02872527375749,9.36800377768005,8.82768341683856,8.43997788115327,8.13174980343464,8.23615305249282,9.09073918489625,9.95679656590009,7.67159025928468,7.75118584764391,7.12517577074669,6.70806635494085,5.47977931584943,6.69795318571322,8.27653989214382,7.91484403948932,7.31531202727576,6.89651953336273
"FA2H - mRNA",8.25510772149457,6.54983085128238,6.91184033062186,7.72838319443173,7.47680839727212,8.27744054004463,7.23536362377938,7.74203830283351,7.30161460517097,8.19156680978966,6.68983392047965,6.97069190926449,8.27418532599218,9.42091581470142,7.56414396939092,6.75118584764391,6.15865047529778,6.16553912054009,5.57795970978834,7.28922946036658,8.19733806111543,7.08603068949554,7.19168067810738,6.0992042832817
"OLIG1 - mRNA",9.35944438130931,7.78362803589107,7.12596513597471,7.72278048820236,7.38819401009855,8.22966481547521,7.60333908618618,7.6369215970193,7.69589354428302,8.37267949186444,7.95180399941833,8.35814357687143,9.25794468498497,8.60354213681882,8.43183667728679,7.04278940567448,6.43486026987931,6.69725959998427,6.18801319147232,6.42730559576955,7.91396981275911,8.03468380949532,6.95274194789105,7.1808880808754
"MYRF - mRNA",9.39261124524451,8.28679644544858,7.06499711868328,7.99792670913908,7.76519837738281,8.69482579417989,7.74700944685762,7.94536646254304,7.30161460517097,8.57642616040348,7.22720696268254,7.50120662596327,9.15646336711909,9.78902195245598,8.44401139123289,7.59275648503943,6.37915083729302,6.60776144914517,5.55885088684063,7.00461452394728,8.6373963532716,7.58437083546895,7.04808982447853,6.57257509287687
"P2RY12 - mRNA",8.65199787406316,7.77222327261882,6.7142403707367,8.51805583892878,8.99689623188898,8.70184622185767,8.46470211072869,7.6782623924002,7.21672570758446,7.92485205746792,7.55615548524768,7.91876411722063,8.456023648978,8.21177441686283,6.60808731697852,6.17771898576059,8.11838660508405,8.9728940425977,7.31302577103906,7.70269110471989,8.5199173386096,8.30119878406408,7.68252100146399,7.60746061052073
"CX3CR1 - mRNA",8.49796424539074,7.31850530517592,7.07533906290474,8.94115761320658,8.95123063225355,8.36849252017253,8.68768835592242,7.26593927781839,6.15418424151575,7.32321081560013,7.6043645782903,7.88049410029291,8.18537605903433,7.93947708970007,5.09351414414876,5.42925775275655,7.74361297601894,8.16161341732629,7.10481925594592,7.21820999704656,7.86150239286497,7.27488750694823,7.12961970997513,7.0565599458732
"GPR34 - mRNA",7.6336193447483,7.09872409729601,8.0440881289203,9.06809512055491,9.79011600958714,9.33049525693075,8.54947221420744,8.17065877438528,6.82768341683856,7.39679194798124,8.00920631046325,9.18053907728182,8.33737915247938,8.58138048689466,5.45608422353347,5.51332201754503,7.56039115196317,7.67540016602053,7.93736251009436,7.61995067371195,8.15436802214987,6.55551597279676,6.62182506977643,7.319594351707
"C1QC - mRNA",8.93317962660721,7.58935921546901,8.62553614546522,8.61500139501399,10.1814920326321,8.47477731331174,8.10272585520126,8.20501027917606,6.82768341683856,8.27198549224496,7.78851819533905,8.6722521672995,7.97628046031134,8.43086547510902,6.32178313182188,6.59275648503943,7.31527865412664,7.31440250645458,8.10152166584535,8.62993476228457,8.11698160625977,5.38559097135445,5.34974552433963,7.08512909806997
"TREM2 - mRNA",8.80764874452335,8.07106775439314,8.70094354812325,8.57202432226871,9.00330347428211,8.78683516417505,8.1551932750954,7.74203830283351,6.42025910166959,7.69136192724814,7.28750747295036,8.39661772468607,8.99599869492584,9.13777383541905,6.30408113008842,5.93514868248651,6.58029070940087,7.02568145695713,7.65646168346705,7.39254017760888,7.83243992726251,6.36910284856588,6.32226478791752,6.72558671138283
"ABCG2 - mRNA",7.70576913050414,8.34953220079655,6.75341096801738,7.3170687811956,7.42683993799803,8.17016380372655,8.77074409564998,8.18793676581712,7.96414565938783,7.82175856450382,7.21838311229554,8.27797322818745,7.94956312193556,8.10397112732831,6.56414396939092,7.10732965786919,7.04151784169979,7.85143053011203,6.92248923361283,7.06473551638485,7.00608801474754,6.94852716574561,8.06061692235469,6.7877431874454
"SLC46A1 - mRNA",7.90280597756369,7.49538306726,8.48908786621501,8.00255815787072,7.97533088205404,7.98688924862522,8.02026369500929,8.27674603277497,8.02032849478096,8.02106737272722,7.98339712411365,7.95604513330009,8.3679674723128,8.18850463753998,7.28615922209116,7.79662881840508,7.30335548675082,7.24930747823269,7.32438563320361,6.58957702466843,7.38916874725472,7.46531816382518,7.81164962865645,7.22005867815608
"MAFB - mRNA",9.04865684402715,7.37990584984006,7.90605797802786,8.22495057920717,8.29028942212656,7.73644488338163,8.12394234111096,8.33477815414639,7.8672117810252,7.46680166922898,7.96768704102499,8.00667120637005,8.47488267622931,7.84590297438787,7.464077014287,7.42202618352548,7.01982277060047,6.8318017233631,7.60149522424913,6.99692013215727,6.32503840983501,6.88035566310403,7.21428210704451,7.25819380704285
"LPAR6 - mRNA",8.20619812101363,7.4673686910904,7.98497503525208,8.18476148909147,8.60029145070712,8.39038512602137,7.98010656853731,8.01155674223751,6.96934456606215,7.48190856161919,7.59075414677165,7.89592414086252,7.89459666271763,8.11017627685502,6.35654854998256,6.55358588775875,7.59991951614981,8.02135553155434,7.01653272352797,7.74004451920226,7.30704198054116,6.51112185343831,7.08943061985943,6.76143191032956
"TSPO - mRNA",8.75760806202376,8.20433428525661,8.84993789169596,8.04807281712309,8.48293450006896,8.5852013030054,8.23048140239964,8.36040396182188,7.93255253469252,7.75492705602561,7.67055485798477,8.15511648040192,8.12695937280901,8.11017627685502,7.03032031766157,7.39273187673144,7.07696667770407,6.63066185125525,6.45931521328972,7.9053528925742,7.3369125101233,6.65407980728035,6.99686450112336,6.93626571215549
"SALL1 - mRNA",8.75760806202376,8.06172988981381,8.2406767948514,7.84643895595344,8.35517895287059,8.21991683892365,7.91465350704869,8.20501027917606,7.59859634292811,7.00547051767621,7.52786644081626,7.99954677193667,8.12695937280901,8.17672746976363,5.89496846476668,7.02380630230691,6.97542865124201,6.96390525937044,6.70507162769168,6.85941660840734,7.34281311156298,6.79652407230056,7.10564084704069,7.47879294655625
"ADORA2B - mRNA",7.90280597756369,7.98476790799892,8.47743750647609,7.99328034428271,8.04323494655585,6.83552465708964,7.03713751357369,7.78051245064815,7.78114083090153,6.85114237128491,7.33726050814746,7.4393673721454,7.35784325503909,6.86069997631595,6.65073165438701,7.54695279542631,6.94505500219849,7.43639303083319,7.31871688311692,7.49441979162809,6.39485985933258,7.03468380949532,6.96167507266106,7.17425498854296
"CROT - mRNA",7.84007022221573,7.42429996919852,7.47743750647609,7.30961297627656,7.23691607125077,7.39038512602137,7.35682713626505,7.53258493720457,7.04022805221866,6.6518335630615,7.20950496094908,6.84912992938357,7.29555897678475,6.98745711860189,6.67847664486992,7.59918275419886,7.56539183302153,7.96390525937044,7.33003219634475,7.37483817587542,7.29491842145867,7.4418591910012,7.14538702583345,7.20711962244858
"GALC - mRNA",7.87177908194307,7.13479335200353,7.3806842735965,7.38958128097997,7.38819401009855,7.77689692711893,7.48534187678773,7.86170853349613,7.163286448623,7.08677061977805,7.17343570624156,6.92629778990603,7.66752775417171,7.34402221516127,7.06226321016432,7.450737480167,7.26698309708586,7.20421958870415,7.01653272352797,7.39839290385432,7.07151108974559,7.30119878406408,7.17641392145407,7.00516079336656
"CTSL - mRNA",7.6336193447483,8.22120810382101,9.00404776871895,8.28701154733943,8.47680839727212,7.92823503090441,7.67696194932936,8.10547460562515,7.41264591755972,7.54799775207697,7.54208030003596,7.16151425160007,7.71589077573311,7.79288459208838,6.73241545198072,7.48584128112292,8.05580206770603,8.23816692062749,8.26372285129698,7.68843041159472,7.60584751739678,7.44972130877417,7.61617850663529,7.71648450427558
"PROS1 - mRNA",7.90280597756369,8.48144387630213,9.21751907386415,8.62103778474466,8.86707799140202,7.90408894357271,7.99169454281252,8.05614689326158,7.74522125664659,7.28065035337209,7.32908657670176,7.23615305249282,7.20809613553441,7.36493120492425,7.54165995523954,7.91468457992679,7.79134558680304,7.91344019238745,7.49995719778706,7.89710889847929,6.74602517544504,7.28371135733524,7.33607058744256,7.42393101152173
"PLCB4 - mRNA",7.77448188058815,7.79494334911891,7.98497503525208,7.90698049788849,7.94014145359174,7.77023319683792,7.83969144936747,8.55495275023302,8.15418424151575,7.84531329248271,7.68983392047965,7.4393673721454,7.51187688371151,7.43581469108076,7.49561258772011,7.57330412237326,7.89031203760406,8.22693966520424,7.524789050767,7.29551572321401,8.15100901005996,7.62659907085825,8.00552936225048,8.26445279751454
"WDR35 - mRNA",8.30241343627293,7.50918886678503,8.10087415501188,7.75607492830078,7.79011600958714,8.032153982361,8.06482924744273,8.23302465534566,7.76926673061324,7.13535080022312,7.49170677752084,7.40742447964265,8.09073918489625,7.62102956354766,7.13415612864611,7.52011118320767,7.55033748729925,7.95938977824795,7.20039691592816,7.55855012904781,7.32503840983501,7.75904936688189,7.57602138016331,7.30752151940642
"RECK - mRNA",8.20619812101363,8.17864764159296,8.18923002943273,8.16423916521813,8.05972306934441,8.21991683892365,7.93879959438039,8.30868892527773,8.20355031883673,7.96840842345466,7.86400839492332,7.94124813137201,8.06607713066198,8.09148018314512,8.09865744742472,7.7337687945665,7.60963467098302,7.75571933053227,7.18801319147232,7.56896674499314,7.80277995374227,7.78414034784473,7.76137642217523,7.34934169510105
"GLA - mRNA",8.10310462804952,8.2625488992019,7.94040948281863,7.91682828384484,7.89031029763974,7.85454948277139,7.90242720471543,7.92490235998333,7.65130339325895,7.57642616040348,7.80629289706703,7.79254640101721,7.9085358536755,8.0977391736168,7.75213368659523,7.7395978733687,7.50420831657005,7.55486650071304,7.34684048403131,7.87629042697174,7.76811894629565,7.42600523980036,7.61617850663529,7.63670543029658
"CD34 - mRNA",9.61500366658096,8.87175894616974,7.49295050584741,8.26790272439172,8.00543291384346,8.61897203966064,9.49961600776985,8.26050539176777,8.11719003403355,8.51165590501324,7.91950350751502,8.69006344341595,7.98945584905907,8.60793390593598,7.17368449283275,8.59597319772297,7.68508689941248,7.75050162126125,6.45931521328972,8.09027060849198,7.40617517256041,7.23904230800151,8.12961970997513,7.59261284611341
"SPI1 - mRNA",9.58662186521113,8.18726077189767,8.97396204252966,8.19288936997487,9.00330347428211,8.52709834844183,8.75383071271363,8.20501027917606,7.53690402052186,7.93036906243549,7.85833964483663,8.62210605931548,8.57441834978023,8.67644268386627,7.32178313182188,7.51332201754503,7.2731091998827,7.11771059544948,7.74366012536892,7.67402734646774,7.50420725552094,6.94852716574561,6.80173415979137,7.0992042832817
"TGFB1 - mRNA",9.61500366658096,8.8502257846201,8.68076566618561,8.27939836322955,8.42365869075335,9.13946700650363,8.12919806656245,8.64110939398273,8.19025349622327,8.31057398992221,8.23597717231028,8.84118117626808,8.79305863625557,8.54977088037784,7.74559084072846,7.79662881840508,7.36774607402077,7.01701659583,7.20654914290975,7.18473529249548,7.86560679119771,7.09608435415947,6.97937707439452,7.37848804076057
"KCTD12 - mRNA",9.79942823771838,8.29478923620211,8.74047191230988,7.98394247970338,8.80730577088465,8.55837751492968,8.50164368911683,8.26050539176777,7.7021525347547,7.86848961484881,8.18706757182933,9.03133326060432,8.6089755718166,8.17672746976363,8.06751893561582,8.18628099926401,6.94505500219849,6.88990467792667,7.16292221050949,6.91763122235264,7.60584751739678,7.48074820439479,6.97055322400751,7.1061907135978
"FCGRT - mRNA",9.15557204794366,8.20433428525661,9.06240000719725,8.54370442629939,8.78764352390762,9.23934736887255,8.60333908618618,9.0963532156566,8.34625852022582,8.36455161098103,7.85264853275877,8.57015397968076,8.65103963138314,8.48439487152582,7.12410246398218,7.42925775275655,7.42938513981316,7.73473430540293,7.05795265090795,6.89296916811837,7.34281311156298,6.97055347207561,7.08943061985943,6.63187227656064
"CSF1 - mRNA",9.48776847828485,8.73745785445815,9.12347558394901,8.10947336178724,8.16634548887821,8.57758811889552,7.74015577581655,8.54157372043182,7.88382649487609,7.6451389104875,7.58390047573058,8.30133722125296,8.00251200188452,8.65113159533708,7.28615922209116,7.69829089921179,7.61446782471896,7.34933629656396,6.97388838611948,6.60989700904803,6.654102686004,6.64040487038328,6.92560581795354,7.22648494731552
"PLLP - mRNA",8.15557204794366,7.3027379893176,7.18446078528486,7.88206286568416,8.14718591059476,8.35519569755907,8.46470211072869,8.38558252481788,8.10306892578889,8.01068822694723,7.28750747295036,7.055580806851,8.30612821849494,8.20018644258761,8.56785747218999,7.82432055227413,7.77417044299491,7.75571933053227,6.43855665312292,8.76969779321663,7.37771872651119,7.16456409204223,7.51056831867469,6.19406346962314
"RFX4 - mRNA",8.43567996713639,8.81731116214736,8.87086854956556,7.88708094045079,8.30073116884821,8.83871293472068,8.90549350776322,9.33993985926217,8.8727713063671,7.41264589918208,7.58390047573058,7.40742447964265,7.94956312193556,7.92547023170619,7.14414021721873,7.51332201754503,6.81673090522295,6.66434497751153,7.0714991827459,7.9053528925742,6.51469962933858,6.35242410741925,7.10564084704069,6.82209469223618
"PSMB8 - mRNA",8.557670491515,9.85293507187808,8.77577878104583,8.32078228399467,8.4798747003199,8.53104553295849,8.64062010226564,8.6285093572031,7.80459980372552,7.45918848511911,7.53499087524964,8.31861521268479,8.00251200188452,8.03389269159217,7.85297437610205,8.42202618352548,7.2852839138288,7.34933629656396,7.5732061798177,8.37483817587542,7.07151108974559,6.75904936688189,7.46731512072081,6.69810597496073
"F11R - mRNA",8.1811071400508,8.98476790799893,8.54968239094597,7.55635972710542,7.48903469960538,7.8670947360905,8.31592910508305,7.98544390191838,7.67695198062956,7.31479857578393,7.33726050814746,7.90357771340595,7.66752775417171,7.729805909465,7.82221212233137,8.37411619856409,7.75678836476667,7.23443420175116,7.27839942792943,7.56376783831883,6.79849259533917,7.23904230800151,6.79175007121875,6.0992042832817
"DAGLA - mRNA",7.55767049151501,8.35718577333998,7.05458050273795,7.75057894054593,7.4644775953614,7.53104553295849,8.00890383284474,7.97220807476168,8.00522160239075,7.8856307476702,8.19158305295182,8.14869021124248,8.20809613553441,7.65538106833844,8.39049588190589,7.78540156298183,7.59503729477006,7.58449166982232,7.90367938383807,7.05735598601925,7.5199173386096,8.25707623083177,7.90259583990704,7.28922070266348
"BACE1 - mRNA",7.55767049151501,7.73745785445815,7.35544698209748,7.33186578312368,7.27977155021256,7.4991614719387,7.65526687823004,7.74203830283351,7.46511333745385,7.54080225067276,7.25335925053851,7.30711957384696,7.66752775417171,7.62969442467479,8.10378247960259,7.49276069506271,7.30932938779545,7.64197716448308,7.5874200390374,7.89296916811837,7.82402768744631,7.91484403948932,7.55256240733932,7.31357056407923
"TRIM68 - mRNA",8.25510772149457,7.72568068668179,7.64649576410087,7.94597462950436,7.76016278748551,7.45828919052318,7.73326939023131,7.41032918715357,7.47245531279502,7.69136192724814,7.36950084514767,7.81706872015128,8.07846085511782,7.89704182337967,7.58628294666017,7.77975499984068,7.33883338210553,7.40352839692756,7.43332000475677,7.42730559576955,7.89401520638346,7.64040487038328,7.479806064904,7.59261284611341
